"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Liechtenstein","LIE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","1.66922200819562","1.6692195632926","1.66922564379057","1.66922250579779","1.66923227673384","4.75867203986607","4.75867709144318","4.75867683526914","4.75867148081133","4.7586725235186","4.81482021442787","-1.59010688111384","0.538599941773768","4.28570942018374","7.02055448938839","4","9.23076798213556","5.63379830884085","4.49198530506247","2.25287097057488","1.80116897703344","3.60829393644212","4.33210022061594","6.8661459630962","5.87555219902318","6.90530073386466","7.22513503716395","7.76126213311478","10.4109241649149","3.22019099847846","-0.733091477245324","-0.993919344747013","-1.93756624507344","3.03917351224621","4.8280749520261","8.64496984682026","3.32596295615288","1.79808768644494","-1.15748182240911","","","","","",
"Sri Lanka","LKA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.22616183946252","3.81801956197079","2.51674858178586","3.9064890575075","2.53696417633489","5.0237980625478","6.43901506475382","5.80110484065825","7.7168116336981","3.84663426655281","1.30690110711755","-0.41048031046283","7.05738718592812","3.84584448527411","6.1262194809941","3.3351084738475","5.10060293884287","5.65383846045226","6.40354115567858","5.8460326596077","5.69952156778852","4.14150710904239","4.81397825819904","5.09915588273199","4.99939712456887","4.35554940929015","1.72561066642638","2.47269299995838","2.29929587802602","6.39999999946872","4.60000000052014","4.39999999100947","6.90000000508697","5.60000000278029","5.49999999928271","3.79999999582465","6.40541596560975","4.69839716230041","4.30057262822474","6.00000000039789","-1.54537286550924","3.96465649428828","5.94026907704412","5.44506127893601","6.24174804401628","7.66829189909105","6.79682611965001","5.95008814613627","3.53891205288012","8.01595940575224","8.24590953384975","6.34136155053042","7.2490023932055","7.36742129079214",
"Lower middle income","LMC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.92663158116218","3.77703254445163","4.76012945330564","6.46939565178124","1.27688767004948","1.34725694679032","3.1934886424162","4.75141813645888","7.13532869392111","7.18990634280287","4.09249169961599","1.95618683161926","4.80145266469587","5.13525103739319","5.28104897369714","5.48316422371182","6.5717255466752","4.83538310413249","1.18584259664223","5.25006076525567","3.56503560409386","3.00475884531124","4.35518298784847","2.78997777963023","3.85885863178687","3.27825035677837","2.90173843736237","6.34821730212909","4.98338119378236","3.55693134795607","1.21505047865269","2.22307912819385","2.15183314717584","3.0038273034225","4.7496675776449","5.81241528257806","3.74448771641313","1.48897938966275","4.7366514883941","4.20336214485071","4.37388308444196","3.8349874586881","6.28123439193836","7.8824797366333","6.79820302941276","7.43519068466527","7.70754486517231","4.53067205134612","5.05669707838314","7.51156972121126","5.46319022922172","4.81322360535133","5.79741580111224","5.80252181221429",
"Low & middle income","LMY","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.21289864771896","3.82670390998435","5.94987991350493","7.5031862211481","4.85168174677113","5.01740793765708","4.05528755701839","6.29698309865331","7.15022087367734","7.8095458570083","5.76856047785834","6.53953285551235","7.17549264230539","6.26248847152817","5.34007803495473","6.40968506918369","4.34915990178052","4.88745158057344","4.47990495803148","5.60385582307998","3.16262168945036","2.53444996253742","1.59090063276821","5.02116693979356","4.61111405755825","3.3130535261058","4.32772158725582","3.91220157599508","3.3186622065067","3.23973400070653","1.96692807066327","3.38499425080308","4.59781999391136","4.68333068266287","4.48682124620012","6.01129521978585","5.19362495651789","2.85172107647571","3.4867563486636","5.42529468515929","3.35012358600241","4.74303925680428","5.48645363119593","7.64853521661782","7.07440401255737","8.02788063268835","8.46883674143051","5.57818935115142","3.41055148669538","7.89646522650216","6.11461189707903","5.20636421185836","5.28157519163864","4.82599928675762",
"Lesotho","LSO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.86479776188071","15.3318124939352","10.6150724036575","8.25111682802859","2.15410450905308","-0.405521491836353","10.9120634333906","-0.367119319573533","1.54753483124435","2.17707219587415","5.11371944555523","-0.20271039981256","26.4048800613445","10.9800891184958","-13.5134962628907","11.0491294349282","21.8090333114239","18.3168759260228","2.89391888500808","-2.74478024401485","0.694639418117291","2.55680164163243","2.3079521527128","4.9487472532519","2.55807604093971","5.50387450782239","0.00143471390143191","8.55667696482428","5.47663699022239","5.64418526795616","3.90470346389877","7.25541807613385","3.3305964117837","5.34559324510417","1.99756972419804","5.21367636262933","4.08548824903983","1.7439893652611","0.402031681758245","5.14033951373152","4.2292033397582","0.532376117370632","4.69115443569741","2.29177790724624","2.70450022456463","4.30744410676154","4.73346509843648","5.73347389691308","3.38428191032556","7.86708163404455","4.04559221442828","4.99484961693364","4.603911233841","1.98341932482791",
"Lithuania","LTU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40632783931316","11.0869097842675","2.62795537901188","-14.8140018734291","1.61893217977007","6.11471610246667","3.83832264795463","3.25727620405783","2.94987287736591",
"Luxembourg","LUX","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.82998312174054","1.35867767094872","3.43910854038502","7.86582881901585","-0.734933604481","1.10590411235918","0.216730811573157","4.18387242679037","9.97285794333055","2.4219901411802","2.66718413339935","6.59836279263779","8.31274915013817","4.21220195086704","-6.57154928661964","2.53475725003189","1.56965632668755","4.07504314424094","2.34501203530355","0.841460482716087","-0.551455344555933","1.1319574734209","2.98888957598994","6.18657806777014","2.79149545745845","9.98441367928852","3.95048349449816","8.4635803013657","9.79793424175435","5.32035958385239","8.64416966101042","1.81961559737769","4.20071900033523","3.82059616387296","1.43235705813842","1.51484027283979","5.93780969330311","6.49149014325945","8.42021993386346","8.44203497965954","2.00009388275608","3.2759222399914","1.19015347595371","4.92627468825459","4.12420170536021","4.88119470364174","6.46317326723161","0.487325036775005","-5.33368058985711","5.14467318091263","2.60903040309897","-0.162966697345041","1.99020603726167","",
"Latvia","LVA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5195545955921","8.78222894954843","6.28126057688692","2.15931708611615","5.34956618118214","7.15330746975276","7.18893585033022","8.63109081931317","8.91567852437416","10.171531566405","11.6211275260635","9.79347724511727","-3.1751862420542","-14.1859787270464","-2.87360969587182","4.99747434096953","4.83415629592815","4.2264672361799","2.36163325737013",
"Macao SAR, China","MAC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","9.99999980819788","8.50000019055666","0.699999839294406","6.70000017075967","14.2999999316263","7.80000003065749","4.99999998265901","8.00000001981829","3.69999994112622","13.299999992332","5.20000004581367","4.29999994927522","3.29999998944295","-0.399999967388553","-0.300000040120992","-4.59999991026555","-2.40000000775763","5.69999995926447","2.90000000105748","8.90334470615639","12.5858589035853","26.8819928067336","8.55864055265715","14.4223084942821","14.3286806424661","3.39096754987219","1.71245955922048","27.4989642273874","21.2912616344376","9.16584461117196","10.657395425612","-0.35295269023824",
"St. Martin (French part)","MAF","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-2.42523433288081","12.517984147314","4.86360426410579","1.2863631934685","","","10.0288414053903","9.8917392762358","8.36216537069225","4.71346043853404","5.59689363840401","2.43723729605121","3.55931086427348","5.59604991823868","7.55822161608495","10.8127813232678","6.05916767621302","2.23266339896742","4.79378717409524","3.6421648527855","-1.62643808999412","10.1734595574979","0.785012945141901","6.26947852091683","5.37007644172003","9.64177192177505","-1.26687221921745","12.1899141116069","2.83628794844928","2.78821360246209","7.54734794204619","-2.90752903923625","-1.00325808628602","11.4944028390262","-6.3286954690133","13.4597786945917","-2.01162713879897","7.97938086409349","0.529417120855385","1.59256767248073","7.55195198866964","3.3160359148408","6.31696704888796","4.80186641022213","2.97851241029691","7.759852155237","2.70577438283908","5.5870560817678","4.75834702492182","3.64297476421523","4.98564709328051","2.66916644793579","4.38145798302753","2.55505498150488",
"Monaco","MCO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","5.22806002428671","4.64830961590297","6.55375750887615","4.47461105052165","-0.972637493748081","4.41162878210935","3.55323608267149","3.95355130134922","3.53420492867087","1.68545743348392","0.922378369239695","2.4323894716793","1.19497334906869","1.48451563381926","1.70869968395483","2.45236468239034","2.4845741715269","4.59860147372081","4.16365930906781","2.64345417269408","1.0151299194942","1.36663603730827","-0.913915596657105","2.21562411876582","2.11715122552363","1.11073040532817","2.23724754308246","3.50326819236928","3.30054138221738","3.91023191095104","2.18772937258296","1.02649683576257","1.08753548772505","2.4704862133684","1.89541378415514","5.0493462022085","14.5824423176597","9.99999999999939","","","","","","",
"Moldova","MDA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-0.711185328835697","11.7309116806428","4.35716942088682","3.35725421780724","-5.29087650122575","7.90858804896249","1.20220948904652","1.69246437754455","5.03228288213194","-2.3999998249418","-16.0000002534476","-29.0999999089028","-1.19999997708513","-30.9000002501551","-1.39999900984235","-5.20000051061865","1.59999999999999","-6.49999994951","-3.40000033209998","2.10000027670804","6.1000000424319","7.80000010578628","6.60000042603642","7.41006248644696","7.48716456510657","4.79852197588487","3.06794352668713","7.76484640479896","-5.98957985259956","7.09407176187239","6.41435073842888","-0.700000350875428","9.39680640946561","4.59999999999998",
"Madagascar","MDG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.04863275114191","2.2710697015938","-0.9294016237763","3.9625188477376","-0.452253863622587","2.06455240687127","5.52856561010439","6.8287860989285","3.721222167801","5.27645557484763","3.92936503159802","-1.27262153084786","-2.61847832969465","2.00687937926214","1.25869163449022","-3.06885839126652","2.36400035887334","-2.66180596485465","9.85465029024213","0.805770817691823","-9.6987883750714","-1.81019416145621","0.902106319355596","1.70467884074046","1.15587716429373","1.95910576796152","1.17808551887106","3.40341700961942","4.07889277704111","3.13002942786871","-6.30953439310083","1.18615228657475","2.09655981924968","-0.0716082564920271","1.71221317582493","2.14891504823021","3.6934926062314","3.93233644284155","4.65911570041995","4.76006509891198","6.01782440309056","-12.673788136279","9.7848921313329","5.25700360420996","4.60289996515068","5.0226070023249","6.24057845116124","7.12851353881621","-4.01386058280512","0.263110855703317","1.45439216770913","3.02753604385535","2.41429769218261","2.97318511358897",
"Maldives","MDV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.88380762592182","14.0196103921958","14.4537221206297","-7.81179488836327","19.9191161116151","10.6409516676212","10.9338865530027","-6.04525784104443","7.19644463469318","10.8308372034149","1.49216016091009","7.7206781340752","7.56202805618918",
"Middle East & North Africa (all income levels)","MEA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","9.40151634868324","7.9528195735395","9.38504454521012","16.4435651302463","9.67061560813124","13.7586760816976","4.54095561170801","12.7306531071362","5.541528325269","0.113609275032829","6.81360189712743","5.57623242806432","2.90129388556525","-1.21261330847744","-0.160180036530448","0.958378395313346","0.17401601466149","-0.877118447268927","0.30388556363819","2.65812436295867","2.27969946801369","10.3108263734605","3.45623916778794","4.83827775075541","3.00985686330529","3.36147824424606","4.45674234138573","5.18420077632891","4.00958947939016","4.42186436266154","2.33012914986939","5.40426461180203","2.18446363651354","2.24428202225282","4.97558289673508","8.23049237732614","5.80574914176455","6.84060039297319","5.75222364275338","5.34650253671552","1.69221199389749","4.88372085932784","3.80889885685474","4.43191579983319","2.5695611001975","2.18059221695559",
"Mexico","MEX","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.9999999999998","4.6644146680021","8.106886929974","11.905480764756","7.09999999999975","6.09613930067485","5.85492487788488","9.42327881868161","3.41862002602123","6.50248403316553","3.76246768665263","8.2288073102134","7.86111986073654","5.77682723127617","5.74448504894774","4.41744413515264","3.39063970727456","8.9569423269019","9.69817013836949","9.23325198406452","8.7726005614668","-0.627902609898882","-4.19629657455178","3.61018091194585","2.59338413903107","-3.75391988098608","1.85574699185187","1.24543805834819","4.19829325913848","5.06830631231927","4.22225071565867","3.62865871385674","4.06142585407207","4.72735482911108","-5.75868237989781","5.87476668289335","6.96288880136974","4.70184241601579","2.66701314742662","5.29647383846377","-0.605492390087392","0.131917168641934","1.42267124240306","4.2957142512237","3.03257365857694","5.00138546753202","3.14822582175323","1.400290148534","-4.70033993606928","5.11019873147265","4.04461477641249","4.00737061302519","1.39083138732248","2.12475861005117",
"Marshall Islands","MHL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","4.83123077226261","15.5079056130967","3.86609514711571","-6.2573818513339","24.5425171462","9.36382091797276","7.78898618075937","-1.69158690451223","2.67628242470055","0.0878728073416539","7.14075547171764","6.00626532374453","5.87774934025364","8.21319669044544","-10.3029290345672","-6.44562516975833","-2.84426517106674","-2.39714848839839","5.89067603872783","5.36338005626639","2.61590267904113","0.170064958757905","-0.0554124588380063","2.75023599774103","1.92269291325724","3.77495772099792","-2.03382384007332","-1.65638159318104","6.14400405608293","0.0236086185183524","4.72108952758914","2.98857458103083","",
"Middle income","MIC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.35766170626556","3.61040623049365","6.04051358957112","7.74633162530158","4.92284066530637","5.02998573088713","4.11843666810721","6.38198341829315","7.16650983513478","7.92278680462081","5.8062466592868","6.66938914332889","7.29143207546296","6.31609716490466","5.49189205508138","6.55077218590566","4.40649496793854","4.99112080116957","4.52425752931858","5.66610036503583","3.17379590634812","2.57255980794841","1.60050852776159","5.09028502213091","4.67503857446974","3.30482442248714","4.35259290720087","3.91825459730559","3.34931815661238","3.29497668858947","2.00962747786539","3.51274942593611","4.69081980284915","4.73348722598355","4.49505708998277","6.02176366801021","5.22141530646583","2.85054468408508","3.48892186615235","5.48288318624348","3.32582528995073","4.77176544810385","5.521365485503","7.67282238540076","7.08107973521312","8.06767571646512","8.49769437521941","5.57989921680083","3.38278446356692","7.91416281183839","6.10810436147831","5.18266963859051","5.27292700204463","4.80278422756302",
"Macedonia, FYR","MKD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.17076765018976","-6.56519865039614","-7.46927131388344","-1.75816618911165","-1.11472770544569","1.18510391042965","1.4399813443712","3.37873563218412","4.33902790208951","4.54913578142002","-3.06724566200253","1.49402867856629","2.22222222222221","4.67442835717992","4.72337752728878","5.13702516153505","6.47348685752347","5.47171177433134","-0.358615841703781","3.35876011375913","2.33989228390124","-0.456184412092668","2.66563722731851","3.76755805949985",
"Mali","MLI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","3.70841018615478","0.230999437733388","6.1369548318831","2.56899603496659","5.8440164433929","-1.4551157970125","-1.52882612165863","11.6250491338923","13.6234385416453","6.34864719540886","-1.46347634028852","10.3956772285587","-4.32583987931167","-4.41154627650302","-4.63765455284273","4.79796671241625","4.36960007341192","-11.3563165784651","8.4353100721745","-0.518235320924063","1.48148615829268","11.7637059582818","-1.85267598103093","1.61606285800669","8.33326013422095","-2.13940342525305","0.912162058342474","6.20900478329509","3.2184063694438","6.76109385432252","6.03311413765317","6.73481303051157","3.2","12.1000000004998","4.15331894068707","7.44139499327522","2.18552023928093","6.07979435045382","8.57828691213243","4.29817817620133","4.97852916314456","4.45742198702628","5.81931483040954","2.73011101017349","-0.408303575870832","2.13724361022773","7.22212927332552",
"Malta","MLT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","2.45398770228749","5.83832345067165","4.14615544714646","10.0363907574368","19.5600942141086","17.0170827593723","12.184166216555","11.1611611476683","10.4907699911379","7.04971470730034","3.31176246597281","2.28445098081671","-0.612391893718083","0.942370414321815","2.58527826765665","3.88519429342489","4.11051209042735","8.41423950062321","8.17910447063133","6.29139072190144","6.2564901257504","4.6909357808691","4.48074678750172","5.65110565286031","6.34249470322577","3.77733597455241","5.25697879721361","5.12560316416946","4.71997262975418","6.77019380990578","-1.54988858628505","2.81158837139131","0.132087471259766","-0.503224545634012","3.66560274981676","2.22390640172507","4.27922709790931","3.90000000000086","-2.79999999999981","4.29999999999993","1.39999999999874","1.10000000000066","2.89999999999873","",
"Myanmar","MMR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","0.471561079368655","4.08687253047626","13.3492949272328","-5.89401883959532","10.69264950969","-4.85177870382343","-5.92525888355601","12.059340184564","3.29174111893897","4.97933059728099","4.12996244531061","2.43584137281412","-0.96812471711003","5.34237568723563","4.15270918890711","6.08039623107861","5.95228661063956","6.51781702236181","5.20127748034874","7.93853808114169","6.35575459123052","5.60387642549847","4.39109268105209","4.93272802571751","2.85100023902984","-1.05734875795694","-4.00563178563542","-11.3524394773528","3.69529742282084","2.81693327387234","-0.650616908622155","9.66094245314923","6.03941022704579","7.47795835865792","6.94805143664203","6.4427153470936","5.65158296324648","5.8662131529998","10.9451299819072","13.745930556268","11.3440344980177","12.0255186446547","13.8439950547667","13.6419060689778","","","","","","","","","8.24487453931543","8.4996636017044",
"Middle East & North Africa (developing only)","MNA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","3.44840279342451","8.18808241259052","10.057147543096","10.0079226318773","7.6011216654823","5.37874720270617","14.9755304102949","3.68007923988014","8.73527003389516","6.97329935880842","14.4055334382009","2.26811680939491","0.687474695306506","1.31470887025309","-0.720540702285348","-0.123916841285919","8.56397368543362","5.79856478427365","2.16235033532344","3.71350293955044","-1.66296377347739","0.784287566983295","0.394638456576075","1.11023824562177","11.0474286887812","-0.269647462203437","4.95126083745856","1.57609313250215","2.81747796716783","2.60848625372934","6.69987648251333","3.78013926038957","6.71386918582154","4.08528530911893","3.57272709753276","3.68535425577818","3.53788881857182","2.93732342075657","7.60978954820514","5.22030117655585","5.60724634205091","5.24862925663044","3.83944970899715","3.41332065788826","5.1148840805002","-1.49903160646946","3.68189493780662","1.04952259700075","-0.034099411924231",
"Montenegro","MNE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90000298821036","-9.39999752826782","3.09999741693487","1.1000010321864","1.89999885838571","2.49999840603732","4.40000355448132","4.1929940290504","8.56641434320882","10.6578995387062","6.92260030593883","-5.65691485640659","2.46372841285111","3.2282779745583","-2.54581208806658","3.33753087666311","1.52519560694253",
"Mongolia","MNG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","8.34213611589965","5.83403795302276","5.93341945353664","5.71287226241097","9.3749945110529","3.45864847250219","5.10797231214535","4.17819574327827","-3.18446017892181","-8.69354473109452","-9.25646570429731","-3.1687915488283","2.13438269435517","6.37642688603897","2.23509384294493","3.89671358524173","3.33993659932707","3.07036900901853","1.14606213788787","2.95271054316582","4.73297846487483","7.00463457630948","10.6254059585066","7.25366544057285","8.55623480869312","10.2480163600448","8.90036794652862","-1.26859894040649","6.36516168494001","17.2907773522357","12.3198197272906","11.6445804300027","7.82389914352714",
"Northern Mariana Islands","MNP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.0000030542672","-6.8999995022797","-15.700002068676","-6.49999976774785","0.999996694967791","-2.29999614701053","14.7000004476846","8.19999518592434","6.50000466640471","0.999992762718222","4.89999916081103","-5.10472159659237","8.65468392241402","6.7654901308434","2.70078220652998","7.39999982310052","10.2385605396","10.7821419630622","8.11777350079159","1.09098198504589","11.8989250765875","8.81695837571775","6.02373011160266","8.77018140493277","8.67266604267319","6.32100438881092","7.06201160082361","6.30560706570569","6.084801663088","6.76781203912462","7.41909773051313","7.0740006089612","7.31203635450055","7.37259966657749",
"Mauritania","MRT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","15.5299133311009","0.726608374832153","-1.98376759988552","27.690886385768","16.1383304424729","0.230962003069308","3.56713291067182","10.1964425996342","1.24853211145049","11.9859311063026","1.84288645250608","-0.732907871556975","-4.5847569176772","12.1626110626819","-5.13437444591777","8.54610492161623","-1.87859370037387","-0.504713834709918","4.79003985094654","3.3712102097516","3.450288441334","-2.33992413711988","3.73534204299477","-3.22686446852649","2.99476052297767","5.71357932414227","1.90038415483144","1.72039799486782","4.77758541740477","-1.77130453056918","1.78808712433703","1.87412587351486","5.87363726874261","-3.06073209723124","9.81980044772874","5.81882660661972","-4.04469662664638","2.77780491964239","7.71282541101877","-0.430406256338173","2.00879692462925","0.66500415627597","5.97825334803407","5.7474235415426","8.96942231819311","18.8690993277555","2.8178367738619","1.07996717439414","-1.04208170043873","4.77369717040534","4.38544119117977","5.96902385313128","5.67556458109794","6.41888881288126",
"Mauritius","MUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","6.54761904761894","3.83080606544293","3.51652574942358","-10.0612585854836","5.88235294117658","5.49707602339173","0.383795309168391","4.69838572642318","6.95447537125693","9.74203338391509","8.89103982300881","6.79134670960275","4.4651486449917","7.18673673303265","4.43544624746481","6.51269863799284","5.08206292826274","4.1361429035218","4.28773662048872","5.58784387865181","5.68747745740718","6.07062810582957","2.61077953606741","9.02661406175164","2.57357031308561","2.11331327741308","3.65685641656926","5.74576749287057","1.24138754656403","3.94765304424014","5.89049863195964","5.51108988917943","3.04898248625523","4.1002018147277","3.8862940347713","3.20000000301019","3.20000000204183","3.6000000211982",
"Malawi","MWI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","7.63959785522657","0.668364741740078","-1.3910785008439","2.66110329959083","13.6164933775294","13.2490363487393","7.28154991930199","-1.92307917054755","5.88235988159076","0.479297978599291","16.2185636291989","6.23134903316816","2.30066156794919","7.17596360700365","6.08682380782473","4.99773125871326","4.91803136465907","9.74506803915114","4.39615371723916","0.406746426711663","-5.29011921233838","2.50345380333701","3.71870906018943","5.36030408069803","4.57098229620007","-0.214802516640916","1.62523920221962","3.17729126803815","1.34468970512174","5.69229450225224","8.73023181642922","-7.33297813585313","9.69184027705174","-10.2401817277964","16.7288175724499","7.31668151086689","3.79241910050905","3.8952536331837","3.04227809669695","1.57607783141304","-4.97496384106707","1.70000000668821","5.49999999555935","4.85163768259889","2.83977823286065","2.06200510232017","9.49141840226912","8.33891150949775","9.03583526547781","6.53336243655622","4.34749519278211","1.88579951461693","5.19999998781604","5.70000000184363",
"Malaysia","MYS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","7.59799394496878","6.42102973342887","7.33880339923361","5.35896305006828","7.68486341610193","7.81671111481461","3.85714642549742","7.97799468357015","4.8885335481143","5.98653863097101","5.75343490276741","9.38191455195947","11.7142024787435","8.30962577881623","0.801670009775066","11.5638362031516","7.75647434834308","6.65203473849125","9.34910140641425","7.44423365923265","6.94195239920032","5.94092683179592","6.25025143036156","7.76192535406351","-1.12224853450333","1.15250888821392","5.38864524519084","9.93772418585127","9.05848107951562","9.00964926307306","9.54546485174805","8.88511593053951","9.89494682653964","9.21204281178865","9.82908211122844","10.0027010774178","7.32274295481396","-7.35941536758004","6.13760986747647","8.85886810396354","0.517675303390746","5.39098832664138","5.78849927922394","6.78343773356799","5.33213914355855","5.58484706886593","6.29878592735081","4.8317698951133","-1.51368508282974","7.42597049615486","5.1872508900347","5.64460723362824","4.73391982019722","6.03290537134411",
"North America","NAC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.59791789541129","6.18934558516796","4.42173238533692","5.84236829533209","6.5034767329433","6.59263022198469","2.76154965825479","4.94505466881022","3.30366772441172","1.00450322758951","3.3651131860539","5.27729144826232","5.75384767862428","-0.153938199727506","-0.015148057640971","5.37051217368634","4.50450189232396","5.41495094419537","3.23121645686035","-0.0262596338899073","2.67741374648971","-2.01449092688461","4.44305436045713","7.10540897929606","4.27508899762653","3.39658677591575","3.51263359363232","4.25081227647273","3.56406846858258","1.76230218016913","-0.251089634302161","3.32640537213827","2.7344854804588","4.07897405011755","2.72117316245691","3.62071335326044","4.46809374074529","4.42452239172459","4.70993631190248","4.17723619714363","1.03623676291353","1.86836406607678","2.73393532084158","3.73203336719503","3.32975016119815","2.66394757682211","1.7976893131805","-0.171035859312511","-2.77112576037456","2.60013322225036","1.71329403189692","2.285132300085","2.19972285338186","2.40030209583935",
"Namibia","NAM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","0.971449686552006","-0.39809071152041","-1.82345053128509","-0.23689159149302","0.464171336333763","4.7672698156201","3.55376906422553","0.813148927589964","1.85867509723158","2.04745995428122","8.16561225813666","7.1893427322445","-1.5795392561387","1.72987943305839","3.89901429999742","3.19132424610761","4.22010031934323","3.29158547783767","3.36927855854159","3.49218332950609","1.17794887220187","4.78866115464459","4.23979435940839","12.2695480789148","2.52926250066361","7.07317538180921","6.61709451294723","2.36191946235608","0.570595090884595","5.96378015673638","5.17488443823851","5.16764647605004","5.11017693816078","4.47596199418952",
"New Caledonia","NCL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","-3.84857770117728","5.40079144250699","14.2625546890163","15.7163133836032","30.9992897364597","6.99921567745714","3.39849954478365","-11.1993086262232","12.701115195814","6.49947180479424","2.29999821760994","1.89982427924558","9.80000719720397","-13.6000050700344","-0.399994551054007","-6.99999936875049","2.39999248835723","-1.9999975695337","1.79999923343365","4.50000049831685","-1.00000349696035","5.70000275089942","34.6000006481068","10.9999994733531","3.60000127425515","4.90002813897237","0.519994838408053","0.529794651523588","2.59018689373838","5.94003111371244","0.449879100173646","2.00715230539117","-3.20027550609392","0.900172502337341","2.10010884233","","","","","","","","","","","","","","",
"Niger","NER","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.54639303650009","10.2787134942984","9.42822932100786","0.131039889603571","6.91976181872944","-0.382497198405886","0.122868670426485","0.383494662259281","-5.48594581206119","3.05577892215354","5.67932064356992","-5.16627230616002","-17.0475835709582","8.77523805048877","-2.79319343563816","0.678203402319852","7.76458111911302","13.4726123313837","7.1469960659651","-2.23244469110536","0.608915239089086","1.62310219985973","-4.75094322926351","-16.8253549955418","7.72254388432043","6.36002680464603","0.0745562451890152","6.89912171583697","0.93392913825825","-1.28435538100815","2.50420327438204","-6.51644460135972","1.44943787573517","4.00456170421626","2.60575585436611","3.41909309854091","2.75396562350956","10.4222625215939","-0.568758331865766","-1.40950935004449","7.10434061206746","2.99912203563383","5.29999999831321","0.100000000835792","4.49999999936222","5.80000000153136","3.14657039559731","9.5876732094865","-0.712671173770957","8.36923979849078","2.31140021999371","11.8136632751199","4.58235529687616","6.90077174759864",
